age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60,lti,pti,revol_util_ratio,interest_risk_index,debt_burden_index,loan_status
61,3.8,62700.0,684,16.63,10610.11,19,10,0,0,23400.0,15.9,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.37319978947704185,0.1086490560185808,0.16921755633881438,0.38601021897810217,38.914199999999994,0
48,7.5,15500.0,758,9.59,2840.63,20,12,0,0,1000.0,10.67,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.06451196696987291,0.025205772927439054,0.1832546287336301,0.1348159420289855,0.9590000000000001,0
38,0.6,26000.0,675,28.8,18587.84,15,7,0,3,11700.0,15.72,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.4499826929733472,0.13045527785015057,0.714889427329718,0.6697278106508876,33.696,1
24,5.8,53700.0,704,10.73,15599.59,15,10,0,0,1900.0,15.39,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.03538109159978399,0.010185602733926357,0.29048974879424966,0.2342336170212766,2.0387,0
56,0.4,43300.0,708,28.44,2129.89,21,12,0,1,12600.0,19.07,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0.2909863513544722,0.09069166421092913,0.049188009514791804,0.7649517630465446,35.8344,0
42,0.8,26400.0,691,6.77,3647.25,15,9,0,0,11900.0,10.97,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.4507405022537025,0.17692943811517195,0.13814817620544675,0.10732210982658959,8.056299999999998,0
46,2.5,66800.0,672,18.39,2599.53,10,6,0,1,30100.0,14.84,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.45059205700513466,0.18698488584924175,0.038914537207526835,0.40550906389301633,55.353899999999996,1
50,1.7,134500.0,717,39.5,6588.86,19,9,0,0,34300.0,13.64,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.25501669132571503,0.10404760909015326,0.04898744247254667,0.7503899721448467,135.485,1
36,1.6,49600.0,766,3.03,10577.46,16,9,0,1,3600.0,9.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.07257918187133323,0.027892917616741585,0.21325094252132012,0.03752933507170795,1.0908,0
32,8.2,51000.0,686,25.89,5035.76,19,7,0,0,6800.0,14.96,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,0.1333307190055097,0.055420149628802144,0.09873845610870376,0.5637764192139738,17.6052,1
61,3.0,46600.0,713,16.19,1781.83,22,8,3,0,12300.0,12.55,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.2639428338447673,0.07132177476654214,0.03823587476663591,0.28457212885154065,19.913700000000002,0
66,2.9,56500.0,658,10.47,25104.5,14,8,0,0,1000.0,15.37,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.01769880179111874,0.005092990203764599,0.44431956956514046,0.24419408194233688,1.0470000000000002,0
59,6.6,65900.0,774,9.17,25931.36,19,13,0,0,7600.0,9.66,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.11532450190437171,0.0444263697660444,0.3934896283819669,0.11429961290322581,6.9692,0
59,2.6,65100.0,661,9.24,15958.39,16,8,0,0,1400.0,15.28,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.021505046005437706,0.008979661578138199,0.24513279365908358,0.21327371601208459,1.2936,1
53,0.1,44000.0,764,10.73,32105.28,25,14,2,0,19800.0,11.14,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.44998977295970544,0.11775434527218226,0.7296488716165541,0.1562512418300654,21.2454,1
64,1.4,137900.0,585,39.54,4786.89,15,7,2,1,4700.0,20.03,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.034082421447270146,0.010841671879775989,0.034712511149302766,1.3515122866894198,18.5838,1
21,2.9,73500.0,718,9.23,18054.85,23,12,0,2,10100.0,12.11,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.13741309642045688,0.05484743911617524,0.24564087563434508,0.155459388038943,9.3223,0
45,13.2,61800.0,736,8.37,2031.42,8,4,0,2,18000.0,11.07,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.291257423019045,0.11452024407546252,0.03287034190385269,0.1257203527815468,15.065999999999999,1
66,3.0,51400.0,686,14.47,12964.03,21,13,0,5,8800.0,13.59,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.1712028948853135,0.06979236256102438,0.2522135756113694,0.2862406113537118,12.733600000000001,1
40,2.2,26200.0,745,14.88,3552.02,14,7,0,0,10400.0,12.14,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.39693141483149497,0.15845779750548603,0.13556810808747757,0.2421490616621984,15.475200000000001,0
61,0.9,64400.0,618,26.66,2117.0,14,9,0,0,3300.0,17.23,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.05124144035030512,0.021989459680569534,0.032872160370180585,0.7420869143780291,8.7978,1
25,4.3,56600.0,730,13.41,4913.35,17,11,0,2,25500.0,14.18,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.4505220755817035,0.18521031725030257,0.0868067701984064,0.260128317373461,34.195499999999996,0
60,0.6,78900.0,800,15.5,3689.06,16,9,0,1,16700.0,13.73,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.21165764692462707,0.05873572325986964,0.04675555442896795,0.26568664169787765,25.884999999999998,0
24,6.1,68500.0,754,27.82,887.49,21,10,0,0,2300.0,12.45,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.03357615217296098,0.009053033281584086,0.012955869257383104,0.45875364238410593,6.3986,0
44,7.2,105400.0,717,11.49,14426.52,13,8,0,2,1500.0,12.97,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.01423136402880428,0.003882659816259491,0.13687270519255035,0.20755612813370475,1.7235,0
43,0.1,89200.0,752,15.97,496.46,22,14,0,0,1000.0,13.59,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.01121063665205547,0.004570528811843731,0.005565632672279459,0.2882235059760956,1.5970000000000002,0
47,3.7,50500.0,683,13.79,5714.63,16,10,0,0,1200.0,16.3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.02376190570483753,0.006978134238430532,0.11315874933169641,0.32862134502923973,1.6547999999999998,0
43,2.3,69900.0,625,5.44,8105.26,14,5,0,0,22200.0,15.12,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.3175920230039627,0.13231642723033232,0.11595341983662609,0.13139424920127796,12.076800000000002,0
61,1.3,142987.5,623,20.72,9209.5,15,8,0,1,20500.0,18.13,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.1433681729649587,0.06230469522018354,0.06440727750833108,0.6020089743589744,42.47599999999999,0
40,0.2,79000.0,673,18.55,14443.38,10,8,0,3,34300.0,16.2,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0.4341717193453247,0.12723515641816846,0.18282528069264944,0.44586053412462906,63.62650000000001,1
49,3.0,82200.0,569,22.11,2673.93,12,8,0,0,3100.0,19.66,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.03771243658836267,0.0119027411853132,0.03252916631184535,0.762601052631579,6.8541,1
34,3.5,120600.0,677,27.05,16178.57,26,15,0,0,3800.0,14.43,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.03150885979386572,0.01300069879781504,0.13414955099874792,0.5757101769911505,10.279,1
47,1.5,142987.5,768,17.72,22339.23,17,9,0,2,9700.0,8.785000000000002,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.06783762330537071,0.025803254272796127,0.1562309556362924,0.20243198959687908,17.188399999999998,0
27,20.1,35500.0,644,18.42,12442.61,17,7,0,0,4000.0,14.93,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.11267288245401538,0.046809271038870025,0.3504861834877891,0.42637302325581394,7.368000000000001,0
37,6.9,42800.0,692,44.05500000000001,11479.75,17,12,2,1,4000.0,17.44,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,0.09345576037943039,0.028130177134388826,0.26821219130394147,1.1086857142857145,17.622000000000003,1
46,0.2,35900.0,671,8.49,7852.15,14,8,1,0,16200.0,12.42,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.45124091250940085,0.18088460466785197,0.21871674883707973,0.15691339285714287,13.753800000000002,0
60,1.0,107200.0,736,16.91,3805.38,26,16,0,0,7000.0,13.77,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.06529789834050055,0.026690541088797686,0.035497616626710575,0.3159439620081411,11.837,0
46,2.7,120100.0,651,37.63,7230.86,22,17,0,0,11000.0,17.89,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0.0915895787712009,0.027841003227925445,0.06020649286850234,1.032516411042945,41.39300000000001,0
32,3.6,50400.0,745,23.57,9215.23,10,4,1,0,5000.0,12.76,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.09920438086545902,0.03996485277109696,0.18283823733656077,0.40315442359249326,11.785,0
65,0.9,56300.0,683,29.83,20914.83,23,14,2,2,7800.0,15.28,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.13854105610912773,0.057847769727725214,0.3714823893003677,0.6663777777777777,23.2674,1
35,7.3,27400.0,633,5.61,36444.7325,15,6,0,0,4000.0,16.06,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0.14598007371993724,0.04263817054856136,1.330051184263348,0.14210820189274448,2.244,1
33,0.4,29600.0,729,25.86,232.18,17,10,0,0,1000.0,14.57,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.033782642478294655,0.00954943184315952,0.007843653930610452,0.5161372602739726,2.5860000000000003,0
67,4.0,122100.0,745,14.78,16338.12,17,9,0,0,1000.0,13.56,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.008189941114323388,0.0033376882157344742,0.13380824071874925,0.26865522788203755,1.478,0
59,4.7,27100.0,620,27.59,4341.18,22,12,0,1,5600.0,17.22,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.20663444153352276,0.0618933560196221,0.16018523301723184,0.765056038647343,15.450400000000002,0
27,5.4,36200.0,673,44.05500000000001,1524.47,20,9,0,3,1400.0,18.83,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.038672964835225546,0.01696614680508601,0.04211126764454021,1.2307947329376854,6.167700000000002,1
65,3.3,19200.0,672,8.82,22659.02,18,10,0,0,8600.0,15.49,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,0.44789333888859956,0.1875012941037593,1.1800958283422738,0.20300416047548292,7.5852,1
30,7.3,28100.0,777,21.34,6805.67,21,15,0,0,12600.0,13.12,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.448382619835593,0.18153348097810715,0.24218604320130957,0.3598724935732648,26.8884,1
48,4.1,40100.0,682,23.58,16856.47,22,13,0,0,14000.0,15.99,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.3491184758484826,0.10182840573380347,0.420350365327548,0.5520412884333821,33.01199999999999,1
51,7.4,63600.0,618,11.42,5663.8,14,8,0,0,9500.0,15.25,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0.14936872061760034,0.0623438704346122,0.08905205892989104,0.28134894991922454,10.849,0
40,3.0,40200.0,638,16.37,560.07,20,10,0,0,1600.0,15.09,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.03980000497500062,0.011381533058773975,0.013931742991467875,0.38657793427230047,2.6192,0
59,0.8,46800.0,659,4.54,710.33,19,11,0,1,16200.0,15.61,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.34614644986218246,0.14520113893662856,0.015177667143864449,0.10737787878787879,7.354800000000001,0
24,21.8,38800.0,549,35.76,6944.06,17,8,0,0,9100.0,20.585,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.23453003788562152,0.07546098074740422,0.17896600603077242,1.3383992727272727,32.5416,1
55,2.8,24300.0,654,7.62,1752.01,20,13,0,1,10900.0,14.04,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.4485412122957903,0.18398221154172764,0.07209621003250895,0.16333557251908395,8.305800000000001,1
56,1.8,33300.0,673,15.37,14588.07,23,10,1,0,1000.0,14.42,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.030029128254406776,0.008460578994280866,0.4380670250142638,0.3288359050445103,1.537,1
37,3.5,24100.0,631,3.49,17165.67,28,17,0,0,10800.0,15.22,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.44811418613335546,0.18690285256454317,0.7122389112484958,0.08404715189873418,3.7692000000000005,1
66,4.0,28600.0,665,12.54,8016.73,15,11,1,0,3600.0,17.15,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.125869724834796,0.03764569460420138,0.2802954442152372,0.3229144144144144,4.514399999999999,1
29,7.1,45200.0,607,20.89,4766.97,24,15,0,1,1000.0,16.54,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.022123404349461296,0.009402162313285806,0.10546160483175152,0.5682904605263158,2.089,0
56,7.1,58900.0,749,13.02,181.52,15,7,2,0,7900.0,11.17,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.13412335953549176,0.05281212479690374,0.003081781294035755,0.1939112,10.2858,0
26,3.7,61900.0,605,8.12,1912.02,27,17,0,0,5600.0,17.09,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.09046703607373063,0.027027826508720657,0.030888353984588293,0.22899471947194716,4.5472,0
32,19.9,114100.0,731,11.65,16204.55,24,14,0,0,34300.0,14.83,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.3006108623062024,0.08548833102320103,0.14201935127650064,0.23602390710382512,39.959500000000006,0
41,5.5,29700.0,751,13.51,9604.7,16,9,0,0,13400.0,12.62,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.4511632604962796,0.1813611624741702,0.32337968418571766,0.22672367021276593,18.1034,1
55,1.4,33000.0,617,8.1,8612.66,21,10,0,0,1000.0,14.46,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.03030211205721039,0.012505079127081273,0.2609817884306536,0.1895242718446602,0.81,0
34,4.3,26300.0,722,18.18,6306.73,25,16,0,1,3500.0,14.46,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.13307478803087336,0.03752324407538612,0.2397905022622714,0.36360000000000003,6.3629999999999995,1
53,6.7,142987.5,694,6.99,19221.81,30,20,0,1,13500.0,16.12,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.09441318707448501,0.027621507820799203,0.13442906247705236,0.16212776978417268,9.4365,0
24,4.9,105100.0,734,10.3,19229.23,25,14,0,2,2200.0,11.89,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.020932246125155804,0.008328938829939141,0.18295953416237715,0.16662176870748302,2.266,0
65,9.7,58600.0,724,29.52,35745.49,12,7,0,1,5800.0,13.41,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.09897442023173667,0.04024546803774583,0.6099808876981622,0.5460182068965518,17.121599999999997,0
35,0.9,92500.0,686,9.1,4796.23,14,9,0,0,34300.0,12.08,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.37080680208862604,0.09914889915213784,0.051850574588382825,0.16001164483260552,31.213,0
23,2.4,15000.0,743,16.55,5637.36,15,9,0,0,6800.0,13.29,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.45330311312579163,0.18390876524562458,0.3757989467368842,0.29563104838709675,11.254000000000001,0
66,10.8,38400.0,756,25.52,2371.04,21,15,0,0,1200.0,14.26,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.03124918621910888,0.012859998206551787,0.06174422541079659,0.48073342140026415,3.0624,0
52,2.3,48300.0,764,5.52,680.71,15,8,1,2,1000.0,10.34,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.020703505103414007,0.00805440902321692,0.01409308295894495,0.07461019607843136,0.5519999999999999,0
44,10.7,70800.0,674,10.95,11544.72,17,9,0,0,29900.0,13.57,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.42231041934435953,0.17211959415086656,0.16305871385997373,0.22013555555555556,32.7405,1
54,9.2,129600.0,598,12.95,7073.17,20,14,0,1,15100.0,16.21,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.11651144667093619,0.04929525568406385,0.05457650789731561,0.3504499165275459,19.554499999999997,1
46,4.3,89500.0,657,21.48,4922.65,14,8,0,0,4600.0,15.0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.051396073786885065,0.021377314029756025,0.05500106144065429,0.4896656534954407,9.8808,0
61,3.0,29000.0,719,9.53,13776.37,19,13,0,0,1000.0,11.7,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.03448156960104824,0.013678976778015368,0.47503086100479297,0.1548625,0.953,1
25,3.7,67500.0,661,6.71,2159.83,19,14,0,1,20700.0,12.44,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.30666212352409594,0.12298160038332831,0.03199700745174146,0.12609123867069486,13.8897,0
52,10.3,34400.0,630,12.37,4631.07,22,13,0,0,1000.0,16.27,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.029068922415046074,0.012306338956155578,0.13462021452864742,0.31895388272583197,1.237,0
52,3.5,30600.0,625,14.38,18480.76,23,8,0,0,13800.0,16.65,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.4509656547171661,0.1334276115889924,0.6039266690631024,0.38247124600638976,19.8444,1
30,0.5,35700.0,655,8.02,11371.02,17,9,0,0,16100.0,16.1,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.4509677600067225,0.1904648567138955,0.31850704462059887,0.19683231707317075,12.9122,1
56,0.2,42100.0,606,13.95,335.94,21,14,0,0,8700.0,14.98,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.2066459228996936,0.08591465323562955,0.007979382912519893,0.3442685337726524,12.1365,0
57,1.1,29200.0,622,9.77,3082.7,18,11,0,1,13100.0,15.2,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.4486147734666621,0.18707375505981677,0.10556830245539536,0.23836918138041732,12.7987,0
45,4.0,46600.0,667,4.54,6784.29,16,8,0,0,7500.0,13.85,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.1609407523443703,0.06585072353462583,0.14558249822965172,0.09413023952095809,3.4050000000000002,0
57,1.1,96400.0,644,15.88,18963.46,15,12,0,3,1000.0,15.24,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,0.01037333637617867,0.002976736664851693,0.19671434943620916,0.37521116279069766,1.588,1
37,2.7,69800.0,618,39.88,36071.62,14,9,0,0,3200.0,14.96,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.04584461540665607,0.019056846271933395,0.516777983123451,0.9638203554119549,12.761600000000001,0
51,3.5,45500.0,683,8.73,15978.49,11,5,0,1,20500.0,14.53,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.45053954858134987,0.1861302539250014,0.3511678864200787,0.18544868421052632,17.8965,1
47,6.2,132600.0,653,15.69,1694.54,19,9,0,0,1000.0,15.64,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.007541421256249953,0.003165284492063207,0.012779239975565794,0.3752165137614679,1.569,0
42,3.1,87000.0,619,18.33,2825.68,23,14,0,1,12800.0,15.9,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.14712474569257825,0.042834289726260695,0.032478707141297226,0.4700758064516129,23.4624,0
55,2.2,59900.0,608,25.09,2595.27,25,13,0,1,13300.0,20.22,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.22203302115156676,0.09929919790298641,0.043325987880002005,0.8330374384236453,33.3697,1
55,5.1,64100.0,656,11.62,5869.32,25,12,0,1,7600.0,14.97,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.1185628929345876,0.04929090175360596,0.09156362615247812,0.2647662100456621,8.831199999999999,1
45,0.2,74400.0,689,7.43,15680.77,18,8,0,0,5500.0,13.21,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,0.07392373758417226,0.02027639927196999,0.2107602048359565,0.1422468115942029,4.0865,0
35,1.1,71400.0,682,21.87,35897.54,19,12,0,1,7400.0,13.68,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0.10364000504194619,0.04230648103650812,0.5027596252153331,0.4380404099560761,16.1838,0
41,10.6,99300.0,709,15.52,13161.84,19,9,1,3,3300.0,12.34,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,0.033232293733195035,0.008938487049249336,0.1325448887725199,0.2697419718309859,5.1216,0
55,1.0,57900.0,717,32.57,1042.19,23,11,0,1,26100.0,12.82,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.4507694167630956,0.18175528476481373,0.017999516415951367,0.5815423398328692,85.0077,1
63,3.3,98900.0,696,17.63,27456.81,13,9,0,2,9200.0,16.6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.09302231524453747,0.027499552663963363,0.277619134285801,0.4198823529411765,16.2196,0
35,1.9,113400.0,680,15.89,1157.41,16,4,0,0,34300.0,15.03,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3024664685496601,0.12586231458784572,0.01020634738670735,0.35069999999999996,54.502700000000004,1
39,4.3,53100.0,656,28.12,20638.41,14,9,0,0,4800.0,14.84,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.0903937778949549,0.037509654348014655,0.3886633020093784,0.6351610350076105,13.4976,1
35,2.6,134600.0,731,22.99,24322.17,25,15,0,1,18100.0,15.11,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.1344715120987214,0.05602037431753483,0.18069828604542312,0.4745613387978142,41.6119,0
38,2.9,80900.0,700,4.45,27501.3,17,7,1,1,2200.0,11.38,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.02719373060901596,0.007156116202414228,0.33993770163533205,0.07224108416547789,0.9790000000000001,0
41,9.6,120800.0,586,6.47,6412.94,14,8,0,1,1000.0,16.33,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.008278077168235363,0.0035082778454050135,0.05308681219526328,0.17999165247018736,0.647,1
61,3.7,99900.0,631,11.87,16062.88,17,10,0,1,6700.0,17.5,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.06706639573177446,0.02021604996035021,0.1607879801002993,0.32867879746835443,7.9529,1
60,11.6,15400.0,651,25.39,3984.03,21,17,0,0,6900.0,16.87,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.44802285565872346,0.1911946242447902,0.2586864489318876,0.6569467791411043,17.519099999999998,1
41,0.2,71200.0,696,11.87,21390.07,15,10,0,2,28800.0,13.75,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.40448870100139045,0.16527928727946756,0.30041811210516706,0.23416427546628404,34.185599999999994,0
40,3.0,81200.0,743,44.05500000000001,5467.93,13,6,0,3,19600.0,15.67,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.24137633772983091,0.10134790549946347,0.06733821012056503,0.9278788306451615,86.3478,1
38,1.9,25400.0,702,9.54,13974.19,18,12,0,1,11400.0,11.73,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.4488012282980985,0.17810862660767635,0.550143301444825,0.1591809388335704,10.875599999999999,1
48,12.4,50600.0,681,8.18,3978.11,20,9,0,0,2600.0,14.19,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.05138238374735677,0.021125888861743786,0.07861722100353748,0.17019677419354837,2.1268,1
36,6.7,85300.0,721,11.14,4083.66,17,7,2,0,11300.0,15.26,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.1324720694950821,0.05530173845464595,0.047873530204804164,0.23545207756232686,12.588199999999999,0
33,2.4,142500.0,644,6.63,4313.22,18,12,0,3,3900.0,13.37,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.027368228994884246,0.011123486732768506,0.030267998119311443,0.13743116279069767,2.5857,0
36,0.8,31700.0,753,29.2,14988.87,18,11,1,0,8400.0,13.03,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.26497586826913977,0.0723719120675227,0.472820100312293,0.5046100795755968,24.528,1
27,4.7,41200.0,739,20.26,36220.85,23,10,0,1,4900.0,13.95,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.11892915220504356,0.0331614438119657,0.8791255066624596,0.3819283783783784,9.9274,0
46,5.2,55100.0,691,8.72,4551.55,15,8,0,3,24800.0,14.99,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.450082575633836,0.18716331221295646,0.08260376399702365,0.1888913294797688,21.625600000000002,1
23,1.9,90600.0,637,24.34,15291.27,29,16,0,0,1600.0,18.22,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.017659849229037208,0.007683825519992412,0.16877595170031237,0.695101567398119,3.8944,0
57,0.3,125900.0,613,29.95,20247.84,17,10,0,3,1000.0,18.1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.00794274866760391,0.002425299439129993,0.16082350418185717,0.8828908794788274,2.995,1
46,1.5,120600.0,797,7.96,2581.47,27,15,0,0,4000.0,11.08,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.03316722083564813,0.013044121060336556,0.021405046392650142,0.11052230576441102,3.184,0
33,8.4,23200.0,730,34.67,5962.53,25,8,0,3,3300.0,16.49,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.14223524848066893,0.060391920626212105,0.256994526098013,0.7820906976744186,11.4411,1
31,3.0,96300.0,551,7.49,20478.31,22,18,1,0,1000.0,17.01,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.010384108160870603,0.004442774055048784,0.2126489859918381,0.2308059782608696,0.7490000000000001,0
62,0.3,33000.0,638,24.56,24555.18,23,11,0,0,7600.0,15.78,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,0.23029605163479894,0.09682614142369722,0.7440738159449714,0.6065051643192487,18.665599999999998,1
39,2.5,33600.0,592,9.71,5957.48,25,9,0,0,4800.0,16.37,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0.14285289128299752,0.042010859792461594,0.17730067557513168,0.26804839797639124,4.6608,1
28,14.3,41500.0,730,12.31,26935.69,18,11,0,1,18700.0,13.76,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.4505915520107949,0.1841233559496889,0.6490371316353822,0.23171764705882356,23.019700000000004,0
45,20.2,135800.0,719,15.02,10213.89,11,9,0,1,20800.0,14.68,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.15316529333362788,0.06342152057631806,0.07521218547727924,0.3062411111111111,31.241600000000002,0
59,0.9,65800.0,581,16.23,11482.64,14,6,0,1,28200.0,18.14,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.42856491542681724,0.18625402506139319,0.17450555462682937,0.5058628865979382,45.7686,1
25,0.6,43900.0,656,9.39,515.98,22,14,3,0,4500.0,15.53,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.10250335983235007,0.029598470665945332,0.01175326302362133,0.2219584474885845,4.2255,0
57,4.4,73900.0,643,10.16,1767.42,26,11,3,2,7700.0,14.3,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.10419344799123151,0.04290904115747457,0.023916049850475636,0.2256024844720497,7.8232,1
