applicant_id,age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60
LN-13497,59,4.7,27100.0,620,27.59,4341.18,22,12,0,1,5600.0,17.22,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-13498,54,5.4,105200.0,659,25.33,13461.6,25,17,1,0,5800.0,14.99,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-13499,48,4.6,58400.0,642,15.88,6512.87,16,10,0,0,6200.0,15.38,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13500,57,1.7,58500.0,678,22.82,1536.94,18,8,0,1,12400.0,15.31,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
LN-13501,27,0.4,38200.0,646,12.51,2906.2,14,8,2,2,2800.0,15.05,1,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-13502,24,2.5,38600.0,592,34.66,11259.15,19,6,0,4,8000.0,19.35,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-13503,57,0.6,86300.0,627,4.84,14232.21,16,8,0,0,1000.0,16.14,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
LN-13504,21,13.3,93100.0,762,15.44,1211.4,19,11,0,0,6200.0,10.15,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
LN-13505,21,2.9,83400.0,692,13.28,19824.45,20,13,0,3,15400.0,14.58,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13506,67,1.7,83800.0,691,15.95,20870.96,14,7,0,1,12500.0,13.19,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13507,40,6.5,74100.0,666,10.31,15408.4,13,8,0,0,5300.0,15.3,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-13508,39,3.1,58200.0,677,17.56,13808.54,24,10,0,1,4200.0,17.08,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-13509,49,1.7,49200.0,659,10.1,3165.53,34,22,1,0,5500.0,12.68,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-13510,30,7.5,105400.0,706,11.98,30252.17,21,16,2,0,1000.0,14.18,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
LN-13511,38,9.1,44100.0,685,21.35,3753.1,26,16,0,0,4200.0,13.98,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13512,48,5.0,66400.0,621,44.05500000000001,2418.12,12,6,0,0,17200.0,19.92,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-13513,55,0.2,34800.0,693,11.87,12211.05,18,8,1,0,2800.0,10.94,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-13514,63,3.8,37700.0,557,19.51,5432.65,23,15,0,0,2100.0,19.01,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
LN-13515,67,6.5,47600.0,701,29.91,32441.78,24,13,0,0,21400.0,13.68,1,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-13516,51,0.7,34800.0,610,20.23,7399.78,21,14,2,0,3800.0,19.75,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-13517,47,1.2,84000.0,675,14.17,2145.48,20,11,0,1,4000.0,17.46,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-13518,31,9.6,25800.0,620,14.02,36444.7325,19,15,0,0,8700.0,15.64,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13519,58,0.1,57200.0,680,31.17,8694.02,24,13,0,3,8900.0,15.06,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-13520,25,6.3,58300.0,709,3.77,8771.66,23,13,1,1,2900.0,11.31,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13521,28,2.9,20000.0,755,17.46,5849.27,17,13,0,1,9000.0,11.98,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13522,54,2.7,42500.0,603,12.97,21694.21,19,9,0,0,16700.0,15.76,1,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
LN-13523,32,0.0,62400.0,729,5.27,4070.12,22,12,2,0,9300.0,12.42,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-13524,58,7.7,68600.0,687,16.45,165.65,21,11,0,0,30900.0,13.8,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13525,21,2.0,48400.0,657,10.8,8252.61,16,9,0,0,21800.0,14.97,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-13526,51,3.5,78600.0,718,7.81,31225.96,17,8,0,0,10500.0,13.82,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
LN-13527,24,5.1,51000.0,668,33.24,3830.35,26,14,0,0,23000.0,17.64,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-13528,65,5.5,54600.0,716,8.77,3715.95,22,9,0,1,14600.0,14.25,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-13529,25,14.1,62200.0,630,7.33,16077.5,14,5,0,0,10500.0,16.48,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
LN-13530,50,3.4,90200.0,648,5.97,17928.34,20,10,0,2,28600.0,15.74,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
LN-13531,44,2.3,37400.0,727,18.98,6862.98,18,7,0,0,16800.0,10.58,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13532,23,13.8,41500.0,754,20.26,21523.45,10,3,0,1,18700.0,12.41,1,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-13533,31,4.6,37500.0,678,44.05500000000001,2263.94,22,14,0,0,16900.0,17.59,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-13534,65,1.6,45100.0,541,13.13,5487.9,18,5,0,0,9300.0,18.29,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13535,24,0.6,118700.0,670,11.78,6215.77,13,8,0,0,4900.0,16.2,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-13536,46,8.3,74200.0,682,7.15,4501.49,12,10,1,1,11400.0,11.67,0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
LN-13537,47,2.0,29100.0,668,20.95,2946.78,18,6,0,0,13100.0,15.11,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-13538,66,4.9,38900.0,697,5.79,4952.59,21,13,0,0,1000.0,12.1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13539,63,2.9,66500.0,656,10.7,218.01,17,9,0,0,4400.0,14.58,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-13540,47,1.0,32900.0,722,18.35,14582.43,19,6,0,1,6100.0,12.29,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-13541,62,4.1,36400.0,622,10.97,13822.61,8,7,0,0,16400.0,14.18,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-13542,26,0.3,113500.0,742,10.77,7178.8,27,16,0,1,13300.0,11.39,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-13543,35,2.4,38700.0,758,9.54,4679.51,19,10,0,0,7800.0,12.42,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-13544,50,3.6,91600.0,634,34.35,6831.92,22,10,3,0,34300.0,18.07,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-13545,62,2.6,108100.0,634,10.39,33084.52,14,6,0,1,10800.0,14.41,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-13546,57,6.2,36200.0,701,21.11,11102.91,23,10,0,0,16300.0,13.51,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-13547,57,7.9,33200.0,621,9.95,15772.48,11,8,0,1,14900.0,15.69,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
LN-13548,62,6.6,46500.0,655,11.69,3128.85,22,13,0,0,20900.0,13.16,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LN-13549,57,0.2,29800.0,735,16.04,1194.64,15,7,2,0,13400.0,13.98,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-13550,55,1.0,57900.0,717,32.57,1042.19,23,11,0,1,26100.0,12.82,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13551,43,3.5,48400.0,779,3.11,7664.34,20,12,0,4,6700.0,10.82,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-13552,26,12.3,66100.0,689,30.37,15134.41,17,10,2,0,2500.0,17.26,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-13553,24,8.1,116800.0,649,8.7,17853.04,14,9,0,1,20000.0,15.08,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13554,38,8.3,84900.0,683,17.31,15293.16,14,5,0,1,29100.0,14.98,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-13555,29,1.6,70900.0,672,14.98,29269.45,15,6,0,1,1000.0,15.11,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LN-13556,49,2.5,18400.0,673,6.66,640.84,23,18,0,2,5700.0,13.11,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13557,33,2.9,69100.0,679,10.83,23200.39,26,15,2,1,23000.0,14.28,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13558,67,0.8,139700.0,633,15.01,12969.62,11,7,0,2,16100.0,16.02,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-13559,37,0.1,15000.0,694,6.24,2316.03,23,8,0,0,6800.0,12.24,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
LN-13560,65,13.2,79200.0,610,26.76,13762.82,14,5,0,0,11000.0,15.3,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-13561,52,1.2,49600.0,644,16.1,8603.37,19,10,1,1,6700.0,14.12,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13562,42,1.2,33900.0,674,11.13,5337.48,16,12,0,1,15300.0,12.89,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
LN-13563,24,0.4,84200.0,567,12.71,3419.56,20,13,0,2,11300.0,18.17,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-13564,25,11.9,138700.0,718,26.66,7486.91,21,12,0,0,10100.0,12.08,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-13565,57,3.9,83000.0,577,30.24,3279.55,16,5,0,1,18600.0,20.585,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13566,61,4.9,44200.0,713,9.13,1037.77,22,15,0,0,3000.0,15.57,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-13567,33,10.9,32200.0,615,7.09,22458.99,18,8,0,2,12300.0,17.85,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
LN-13568,54,1.9,58700.0,660,22.72,10782.5,21,14,0,0,5100.0,15.79,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
LN-13569,65,4.4,87600.0,706,7.75,5424.45,10,5,0,0,1000.0,10.23,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13570,42,0.2,43800.0,790,20.28,7101.82,12,5,0,0,19300.0,12.04,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13571,43,0.9,46200.0,686,8.47,24014.43,25,13,0,0,9000.0,12.53,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13572,23,8.0,142987.5,581,8.43,4625.19,18,8,0,3,32700.0,18.73,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-13573,62,6.6,98100.0,728,5.24,5739.78,20,9,0,1,9700.0,12.54,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
LN-13574,54,1.9,102000.0,668,41.34,17433.33,18,11,1,1,1000.0,16.1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13575,52,2.1,24300.0,683,30.34,2685.56,13,8,0,0,7400.0,13.81,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
LN-13576,65,3.4,36700.0,708,13.06,12919.72,10,4,0,0,2600.0,13.31,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13577,41,0.0,56400.0,569,17.84,6836.8,20,15,1,2,25400.0,17.04,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-13578,66,1.2,31200.0,680,17.54,8321.57,19,10,3,2,8300.0,14.68,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13579,64,1.1,130600.0,660,41.73,18550.81,15,6,0,5,10000.0,17.48,1,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
LN-13580,41,1.3,117700.0,741,19.7,36444.7325,24,10,0,1,6400.0,12.77,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
LN-13581,64,7.4,40400.0,716,25.25,21370.68,24,11,0,0,10300.0,13.0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-13582,31,1.5,142987.5,599,33.14,2100.01,17,13,0,3,1200.0,20.14,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
LN-13583,59,1.0,54000.0,743,8.98,3051.77,20,8,1,4,8600.0,11.0,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13584,24,3.2,142987.5,702,9.94,6330.18,20,8,0,3,15200.0,12.78,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-13585,21,3.0,58700.0,603,30.28,15242.48,14,7,0,2,6500.0,19.14,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LN-13586,48,1.2,74400.0,683,12.77,8544.81,16,10,0,0,7000.0,13.18,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-13587,44,0.4,117000.0,732,8.18,27849.07,13,7,1,0,25400.0,12.02,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
LN-13588,55,2.0,109400.0,619,16.94,598.8,17,8,0,1,10800.0,18.66,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-13589,33,6.2,71700.0,749,29.74,3589.24,18,8,0,0,12400.0,12.23,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13590,67,3.6,50100.0,604,44.05500000000001,2970.34,17,10,0,4,4900.0,20.37,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-13591,54,7.6,71900.0,640,37.07,16358.95,20,12,0,0,9200.0,18.37,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
LN-13592,31,14.4,34600.0,633,2.51,7500.74,18,9,0,0,1000.0,15.8,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
LN-13593,56,7.1,58900.0,749,13.02,181.52,15,7,2,0,7900.0,11.17,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-13594,37,4.2,29400.0,655,6.82,17816.77,18,10,1,0,13200.0,15.05,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-13595,55,3.1,20300.0,622,9.27,5389.3,25,14,0,1,2500.0,17.68,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-13596,38,0.2,55700.0,702,17.31,3620.73,25,13,0,1,20200.0,14.65,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
LN-13597,60,18.7,108500.0,713,17.24,2421.25,19,14,0,0,6600.0,12.63,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-13598,42,2.2,90100.0,713,2.58,35027.96,17,12,0,1,1000.0,10.9,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-13599,44,0.7,51800.0,666,9.31,34175.62,19,10,0,0,23300.0,15.59,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
LN-13600,39,4.9,141600.0,693,38.51,955.7,21,13,0,0,2800.0,16.37,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-13601,57,1.5,39600.0,647,5.8,3179.58,20,9,0,1,5700.0,15.38,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13602,59,4.0,18900.0,764,29.81,12465.55,28,13,0,1,8500.0,13.54,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-13603,41,4.0,16300.0,737,11.22,13319.4,18,9,1,3,7300.0,10.99,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
LN-13604,28,2.7,28300.0,734,15.47,6488.65,15,6,0,0,12200.0,11.48,0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
LN-13605,48,8.1,84900.0,720,32.01,10086.13,21,14,0,0,33000.0,11.46,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-13606,25,1.4,38200.0,706,13.45,14553.36,17,11,3,3,11600.0,15.14,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-13607,37,2.7,69800.0,618,39.88,36071.62,14,9,0,0,3200.0,14.96,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-13608,57,3.5,134000.0,712,5.65,15496.58,18,8,0,0,11600.0,12.08,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13609,56,4.9,29600.0,686,26.4,1402.06,20,11,0,2,1500.0,12.73,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13610,39,6.9,70500.0,743,24.5,15183.65,14,9,0,1,1700.0,12.18,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-13611,47,2.3,72900.0,720,37.34,841.55,7,5,0,0,1700.0,15.34,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
LN-13612,54,4.7,33700.0,708,22.08,8378.09,22,9,0,1,1000.0,11.07,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13613,31,0.7,114100.0,596,14.32,8981.26,8,4,0,1,2300.0,17.2,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-13614,65,12.1,46200.0,676,8.86,18075.25,17,9,0,3,6100.0,15.82,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
LN-13615,67,2.2,43900.0,652,12.73,139.51,13,4,1,0,1000.0,14.35,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13616,32,5.9,142987.5,693,5.15,24929.52,26,12,3,1,1000.0,17.22,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
LN-13617,41,0.1,72200.0,659,25.6,13083.61,22,14,0,3,1700.0,13.97,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-13618,31,1.0,90100.0,666,15.41,380.25,16,9,0,0,34300.0,13.57,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
LN-13619,59,3.0,114100.0,703,14.08,2092.67,15,8,0,0,10400.0,13.97,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-13620,48,9.5,37900.0,658,12.14,483.83,20,9,0,0,8000.0,14.28,0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
LN-13621,25,3.4,107700.0,686,23.7,17426.11,17,11,0,1,9300.0,14.78,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13622,37,12.0,41100.0,604,14.02,2249.05,21,12,0,2,11300.0,17.61,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-13623,40,3.0,40200.0,638,16.37,560.07,20,10,0,0,1600.0,15.09,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-13624,61,3.0,46600.0,713,16.19,1781.83,22,8,3,0,12300.0,12.55,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-13625,66,0.6,38500.0,618,21.91,9839.69,22,9,0,2,17300.0,15.84,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13626,32,7.3,85200.0,742,20.96,8209.93,11,6,0,0,11500.0,13.87,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-13627,26,1.3,62800.0,729,31.97,3392.45,9,5,0,0,28300.0,15.9,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-13628,37,10.3,41300.0,667,29.66,34362.83,21,9,0,1,2100.0,15.65,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-13629,39,10.9,78500.0,830,12.02,23156.45,5,2,0,0,24500.0,8.785000000000002,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-13630,46,12.9,46600.0,742,43.22,4530.6,25,11,0,2,15200.0,14.23,1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
LN-13631,64,3.3,45200.0,633,20.79,7722.5,20,8,0,0,13000.0,17.54,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-13632,64,5.1,55600.0,717,44.05500000000001,8728.47,17,7,0,0,12400.0,15.76,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13633,52,6.8,69900.0,683,19.16,16935.69,15,13,0,0,1800.0,12.69,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13634,26,0.6,67100.0,641,12.76,6702.27,18,11,0,1,14400.0,14.43,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
LN-13635,56,3.0,44400.0,627,11.03,9488.35,20,12,0,3,7100.0,15.21,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-13636,58,0.2,86300.0,730,4.82,6383.89,13,6,0,1,1000.0,13.6,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
LN-13637,31,3.1,47900.0,650,18.18,17267.27,12,7,0,0,3200.0,15.08,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
LN-13638,53,0.8,37800.0,675,18.77,9741.38,15,9,0,1,8200.0,15.09,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-13639,44,0.9,24200.0,634,15.57,21107.83,9,5,0,1,10900.0,14.51,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-13640,43,2.0,93000.0,643,19.85,662.8,15,5,0,2,7900.0,15.8,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13641,35,2.5,54500.0,674,6.35,28159.24,17,10,0,0,2300.0,12.7,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-13642,47,4.4,60800.0,699,14.77,20537.01,14,10,1,0,27400.0,12.01,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-13643,31,3.0,96300.0,551,7.49,20478.31,22,18,1,0,1000.0,17.01,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
LN-13644,37,3.2,41700.0,681,20.21,1814.18,14,9,0,0,1900.0,13.01,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13645,34,0.9,25400.0,643,17.39,3669.71,15,5,0,1,9000.0,15.18,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-13646,47,3.8,56300.0,750,29.5,36444.7325,12,4,0,0,1400.0,13.56,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-13647,38,4.6,64200.0,827,13.0,36014.98,17,9,0,0,11900.0,10.82,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-13648,48,3.7,46900.0,662,29.4,3082.65,15,8,3,0,2400.0,13.5,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13649,67,6.0,121900.0,594,14.7,6806.69,22,10,0,0,14700.0,18.56,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-13650,67,1.8,15000.0,686,23.49,2034.42,15,11,0,0,1800.0,15.12,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-13651,24,6.5,100300.0,670,9.58,3656.12,20,12,0,0,23300.0,13.52,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-13652,27,2.6,83700.0,779,16.22,2450.81,17,9,0,2,18500.0,9.55,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-13653,65,3.0,69600.0,763,15.2,1012.81,22,9,0,4,31300.0,11.01,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-13654,55,4.7,15000.0,723,30.5,10395.13,12,6,0,0,1000.0,15.94,1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-13655,29,0.1,109800.0,651,15.18,3305.65,15,9,0,4,11300.0,15.8,0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-13656,28,4.8,30800.0,714,15.28,36444.7325,16,6,0,0,13900.0,14.24,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
LN-13657,65,4.3,41000.0,693,44.05500000000001,8694.16,21,11,0,2,18400.0,16.06,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-13658,37,1.7,49300.0,692,25.72,5338.48,21,9,1,1,9200.0,14.97,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
LN-13659,37,0.4,67800.0,602,13.35,29324.56,12,7,0,0,30500.0,14.95,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-13660,53,0.4,77000.0,733,22.13,11634.59,14,13,0,1,1800.0,13.22,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
LN-13661,52,11.6,88500.0,685,27.17,1630.92,14,10,2,3,7900.0,16.58,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-13662,28,5.3,84900.0,675,17.06,8265.57,15,5,0,3,4100.0,14.93,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-13663,39,0.6,62300.0,650,25.16,6980.97,13,10,0,1,2400.0,16.09,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
LN-13664,58,2.0,68100.0,640,16.2,17384.78,16,8,1,2,4700.0,16.8,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-13665,23,4.0,29700.0,696,30.63,14201.33,18,10,0,0,13400.0,14.19,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-13666,25,8.1,35800.0,593,4.26,5559.51,21,12,0,0,9200.0,17.18,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-13667,33,0.2,88700.0,719,8.64,7606.76,11,6,0,0,2800.0,12.7,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
LN-13668,67,1.2,85900.0,627,12.33,8777.37,17,12,1,1,1000.0,15.85,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-13669,66,9.9,80700.0,577,25.12,6587.75,23,15,0,0,34300.0,18.79,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-13670,51,0.0,40800.0,771,19.73,1367.72,12,9,0,1,5300.0,10.26,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-13671,36,1.0,89400.0,637,9.85,28302.99,12,9,0,0,1900.0,17.37,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-13672,52,14.4,28600.0,644,17.43,13397.41,14,10,0,2,2200.0,18.67,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
LN-13673,42,4.3,98000.0,737,4.42,7612.21,17,8,1,1,4100.0,12.07,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-13674,49,1.4,46900.0,773,5.83,10116.12,16,11,0,1,3700.0,8.785000000000002,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
